reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
27,50,21,1,3,10,2,91.6362035,,91.6223416,91.6362035,92.6208786,92.6208786,92.6378504,104.0860723,l,11.4587092,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
49,60,89,1,4,11,4,104.1015384,,104.0878887,104.1015384,105.1016011,105.1016011,105.1016011,108.5733972,t,3.459866,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
67,75,119,1,5,12,5,108.5894508,,108.5747537,108.5894508,109.5729325,109.5729325,109.590583,112.5283055,t,2.9526225,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
78,80,162,1,6,13,6,112.5426868,,112.5295354,112.5426868,113.543977,113.543977,113.543977,116.298874,t,2.7410672,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
27,50,21,2,0,14,2,116.3132453,,116.2999652,116.3132453,117.3150035,117.3150035,117.3150035,126.7426692,l,9.4217903,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
67,75,119,2,1,15,5,126.7581,,126.7433613,126.7581,127.7430199,127.7430199,127.760328,136.955481,t,9.2063108,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
40,55,62,2,2,16,3,136.9698291,,136.956683,136.9698291,137.9708588,137.9708588,137.9708588,141.2602473,t,3.2843446,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
78,80,162,2,3,17,6,141.2743866,,141.2614462,141.2743866,142.2757331,142.2757331,142.2757331,146.1974989,t,3.916126,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
49,60,89,2,4,18,4,146.2123696,,146.1985251,146.2123696,147.1976157,147.1976157,147.2142448,150.7039937,t,3.503112,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
11,30,7,2,5,19,0,150.718325,,150.7051955,150.718325,151.7194713,151.7194713,151.7194713,154.1570298,l,2.4210025,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
15,35,13,2,6,20,1,154.1716805,,154.1582405,154.1716805,155.1733183,155.1733183,155.1733183,159.2631154,l,4.0839266,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
11,30,7,3,0,21,0,159.2777987,,159.2642977,159.2777987,160.2790525,160.2790525,160.2790525,163.6679687,l,3.3745078,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
15,35,13,3,1,22,1,163.6822714,,163.6691624,163.6822714,164.6839649,164.6839649,164.6839649,169.4077278,l,4.7187512,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
67,75,119,3,2,23,5,169.4221679,,169.4088615,169.4221679,170.4235746,170.4235746,170.4235746,174.0292943,t,3.6024662,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
78,80,162,3,3,24,6,174.0436367,,174.0304962,174.0436367,175.0453567,175.0453567,175.0453567,177.5167178,t,2.4674971,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
40,55,62,3,4,25,3,177.5309805,,177.5180545,177.5309805,178.5324392,178.5324392,178.5324392,181.8210275,t,3.2731873,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
27,50,21,3,5,26,2,181.8359644,,181.8221222,181.8359644,182.8372674,182.8372674,182.8372674,191.1160649,l,8.2726454,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
49,60,89,3,6,27,4,191.1301557,,191.1179765,191.1301557,192.1310878,192.1310878,192.1310878,195.8701824,t,3.7258402,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
78,80,162,4,0,28,6,195.8847881,,195.8713973,195.8847881,196.8858622,196.8858622,196.8858622,198.5066598,t,1.6187768,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
15,35,13,4,1,29,1,198.5207701,,198.5078455,198.5207701,199.5221189,199.5221189,199.5221189,207.5334117,l,7.9981584,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
11,30,7,4,2,30,0,207.546961,,207.534492,207.546961,208.5486483,208.5486483,208.5486483,212.2720177,l,3.7059034,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
27,50,21,4,3,31,2,212.2862343,,212.2732193,212.2862343,213.2877546,213.2877546,213.2877546,217.1943872,l,3.901266,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
49,60,89,4,4,32,4,217.20853,,217.1955797,217.20853,218.2096393,218.2096393,218.2096393,222.8494622,t,4.6276758,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
67,75,119,4,5,33,5,222.8646356,,222.8506736,222.8646356,223.8657734,223.8657734,223.8657734,226.2529605,t,2.3715497,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
40,55,62,4,6,34,3,226.268265,,226.2541271,226.268265,227.2691002,227.2691002,227.2691002,235.0805864,t,7.8057303,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
40,55,62,5,0,35,3,235.0946557,,235.0816934,235.0946557,236.0959438,236.0959438,236.0959438,242.2711574,t,6.1665158,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
49,60,89,5,1,36,4,242.2858904,,242.2723681,242.2858904,243.288106,243.288106,243.288106,247.2767417,t,3.9723877,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
27,50,21,5,2,37,2,247.2913612,,247.2779327,247.2913612,248.2925378,248.2925378,248.2925378,250.246585,l,1.9506891,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
67,75,119,5,3,38,5,250.2618522,,250.2476959,250.2618522,251.262965,251.262965,251.262965,254.1843557,t,2.9171332,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
15,35,13,5,4,39,1,254.1993596,,254.1864738,254.1993596,255.2000067,255.2000067,255.2000067,257.0878407,l,1.8772131,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
78,80,162,5,5,40,6,257.1031333,,257.0893877,257.1031333,258.1031143,258.1031143,258.1031143,260.1076918,t,2.0002272,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
11,30,7,5,6,41,0,260.1219563,,260.1089025,260.1219563,261.1232177,261.1232177,261.1232177,262.5773204,l,1.4362613,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
15,35,13,6,0,42,1,262.5917251,,262.5784341,262.5917251,263.5926191,263.5926191,263.5926191,265.8640953,l,2.2685486,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
40,55,62,6,1,43,3,265.8785186,,265.8652336,265.8785186,266.8798043,266.8798043,266.8798043,269.8516271,t,2.9624157,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
49,60,89,6,2,44,4,269.8661028,,269.852844,269.8661028,270.8674209,270.8674209,270.8674209,273.4052519,t,2.5212304,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
78,80,162,6,3,45,6,273.4196688,,273.4065356,273.4196688,274.4213024,274.4213024,274.4213024,276.3252782,t,1.8881278,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
27,50,21,6,4,46,2,276.3399109,,276.3265513,276.3399109,277.3410076,277.3410076,277.3410076,281.1971607,l,3.8442598,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
67,75,119,6,5,47,5,281.2118625,,281.1983631,281.2118625,282.2134666,282.2134666,282.2134666,284.1844735,t,1.9685653,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
11,30,7,6,6,48,0,284.198442,,284.1857424,284.198442,285.199749,285.199749,285.199749,286.7534343,l,1.5394126,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
49,60,89,7,0,49,4,286.7681678,,286.7547038,286.7681678,287.769548,287.769548,287.769548,291.5924656,t,3.8097913,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
78,80,162,7,1,50,6,291.6062581,,291.5932789,291.6062581,292.6081677,292.6081677,292.6081677,294.4789357,t,1.8583977,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
40,55,62,7,2,51,3,294.4931574,,294.4802139,294.4931574,295.4950349,295.4950349,295.4950349,302.8214093,t,7.319678,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
27,50,21,7,3,52,2,302.8357044,,302.822653,302.8357044,303.8208234,303.8208234,303.8374208,306.891524,l,3.0537932,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
11,30,7,7,4,53,0,306.9069925,,306.8926981,306.9069925,307.8916252,307.8916252,307.9082217,309.4617856,l,1.5610447,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
67,75,119,7,5,54,5,309.4765825,,309.4629303,309.4765825,310.4607226,310.4607226,310.4780358,315.1181222,t,4.6529926,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
15,35,13,7,6,55,1,315.1324971,,315.1193341,315.1324971,316.1341333,316.1341333,316.1341333,319.4724934,l,3.321789,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
40,55,62,8,0,56,3,319.487463,,319.4737236,319.487463,320.4893279,320.4893279,320.4893279,323.0936563,t,2.6017509,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
78,80,162,8,1,57,6,323.1081259,,323.094956,323.1081259,324.1095612,324.1095612,324.1095612,326.1796482,t,2.0536223,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
11,30,7,8,2,58,0,326.194588,,326.181064,326.194588,327.1965837,327.1965837,327.1965837,329.3010505,l,2.0990096,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
49,60,89,8,3,59,4,329.3154206,,329.3022286,329.3154206,330.316447,330.316447,330.316447,334.1721566,t,3.846827,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
67,75,119,8,4,60,5,334.1869045,,334.1733829,334.1869045,335.1716639,335.1716639,335.1884325,336.324864,t,1.1365199,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
27,50,21,8,5,61,2,336.3390078,,336.3260532,336.3390078,337.3409875,337.3409875,337.3409875,339.378296,l,2.0253004,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
15,35,13,8,6,62,1,339.3939518,,339.380262,339.3939518,340.3940082,340.3940082,340.3940082,341.9643545,l,1.559767,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
27,50,21,9,0,63,2,341.9785461,,341.9656057,341.9785461,342.9800698,342.9800698,342.9800698,347.153365,l,4.1608175,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
49,60,89,9,1,64,4,347.1680575,,347.1549835,347.1680575,348.1693605,348.1693605,348.1693605,350.2236531,t,2.0449057,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
67,75,119,9,2,65,5,350.2377096,,350.2247655,350.2377096,351.2393745,351.2393745,351.2393745,352.2099449,t,0.9603406,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
40,55,62,9,3,66,3,352.223497,,352.211156,352.223497,353.2252837,353.2252837,353.2252837,355.546075,t,2.3041268,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
11,30,7,9,4,67,0,355.5605687,,355.5473197,355.5605687,356.5610726,356.5610726,356.5610726,357.3481989,l,0.7720805,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
15,35,13,9,5,68,1,357.3626655,,357.3495107,357.3626655,358.3638101,358.3638101,358.3638101,359.7342459,l,1.3658541,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
78,80,162,9,6,69,6,359.7484242,,359.7353915,359.7484242,360.7498777,360.7498777,360.7498777,362.1704532,t,1.415314,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
49,60,89,10,0,70,4,362.1848268,,362.1716349,362.1848268,363.1859093,363.1859093,363.1859093,365.2070486,t,2.0165858,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
11,30,7,10,1,71,0,365.2216966,,365.2082995,365.2216966,366.2225136,366.2225136,366.2225136,367.3260042,l,1.0978564,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
27,50,21,10,2,72,2,367.3402215,,367.3271333,367.3402215,368.3416366,368.3416366,368.3416366,372.5978249,l,4.241304,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
78,80,162,10,3,73,6,372.6125964,,372.5989415,372.6125964,373.6147101,373.6147101,373.6147101,374.6168356,t,0.9917465,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
67,75,119,10,4,74,5,374.6310879,,374.6179321,374.6310879,375.6334693,375.6334693,375.6334693,376.9029432,t,1.2571614,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
15,35,13,10,5,75,1,376.9177591,,376.904205,376.9177591,377.9185156,377.9185156,377.9185156,378.8050363,l,0.884244,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
40,55,62,10,6,76,3,378.8194595,,378.8061622,378.8194595,379.8209413,379.8209413,379.8209413,382.2594134,t,2.4350433,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
67,75,119,11,0,77,5,382.2735577,,382.2608543,382.2735577,383.2748284,383.2748284,383.2748284,385.7801577,t,2.4988979,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
49,60,89,11,1,78,4,385.7954591,,385.7817183,385.7954591,386.7950458,386.7950458,386.7950458,389.1331735,t,2.3350181,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
40,55,62,11,2,79,3,389.1477276,,389.1343673,389.1477276,390.1491132,390.1491132,390.1491132,392.3025786,t,2.1379617,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
78,80,162,11,3,80,6,392.3176845,,392.3037097,392.3176845,393.30263,393.30263,393.3192196,395.2392318,t,1.9301707,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
15,35,13,11,4,81,1,395.2541767,,395.2402792,395.2541767,396.2388906,396.2388906,396.2554497,397.9595337,l,1.7181062,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
11,30,7,11,5,82,0,397.9741268,,397.9605987,397.9741268,398.9754385,398.9754385,398.9754385,399.8946023,l,0.9041276,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
27,50,21,11,6,83,2,399.9091716,,399.8957348,399.9091716,400.8940295,400.8940295,400.9108332,403.2813595,l,2.3729176,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
40,55,62,12,0,84,3,403.2964588,,403.2824052,403.2964588,404.2810687,404.2810687,404.2976562,407.0526691,t,2.7572446,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
15,35,13,12,1,85,1,407.0674979,,407.0537781,407.0674979,408.0686051,408.0686051,408.0686051,409.2377819,l,1.1612715,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
78,80,162,12,2,86,6,409.254112,,409.2388945,409.254112,410.2377242,410.2377242,410.2545764,411.6414236,t,1.4006428,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
67,75,119,12,3,87,5,411.6554999,,411.6425666,411.6554999,412.6569518,412.6569518,412.6569518,414.2102404,t,1.5422341,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
27,50,21,12,4,88,2,414.2254774,,414.211414,414.2254774,415.2265661,415.2265661,415.2265661,418.3816675,l,3.1379136,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
49,60,89,12,5,89,4,418.396216,,418.3827773,418.396216,419.3978685,419.3978685,419.3978685,423.4041818,t,4.000634,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
11,30,7,12,6,90,0,423.4182637,,423.4050451,423.4182637,424.4198864,424.4198864,424.4198864,425.6397397,l,1.2022034,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
11,30,7,13,0,91,0,425.6544161,,425.6409186,425.6544161,426.6554973,426.6554973,426.6554973,428.6940403,l,2.0256813,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
49,60,89,13,1,92,4,428.7080418,,428.6952772,428.7080418,429.7087713,429.7087713,429.7087713,432.1301863,t,2.4168448,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
27,50,21,13,2,93,2,432.145084,,432.1312769,432.145084,433.1464496,433.1464496,433.1464496,436.7353219,l,3.5790471,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
40,55,62,13,3,94,3,436.7497908,,436.7364579,436.7497908,437.7514972,437.7514972,437.7514972,440.5224869,l,2.7564609,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
15,35,13,13,4,95,1,440.5379813,,440.5236546,440.5379813,441.5389425,441.5389425,441.5389425,443.1592454,l,1.6182388,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
78,80,162,13,5,96,6,443.1739345,,443.1605829,443.1739345,444.175387,444.175387,444.175387,445.3947075,t,1.2028584,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
67,75,119,13,6,97,5,445.4097345,,445.3959404,445.4097345,446.3940459,446.3940459,446.410715,447.8984703,t,1.4980633,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
67,75,119,14,0,98,5,447.9121759,,447.9004394,447.9121759,448.9134081,448.9134081,448.9134081,451.0842391,t,2.1543805,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
40,55,62,14,1,99,3,451.0994021,,451.0859072,451.0994021,452.1004569,452.1004569,452.1004569,454.672608,t,2.5700683,None,762892,1,2024-11-13_21h16.56.856,DelayDiscountingExperiment,2024.1.5,None,2024-11-13 21h17.03.601827 +0530
